,horizon,prediction,observed,basin_id
597,8,3.5116591,3.0799997,CA_15013
598,9,3.5315387,2.9299996,CA_15013
599,10,3.4682171,2.7799997,CA_15013
600,1,3.6090915,2.7799997,CA_15013
601,2,3.6847084,2.6299999,CA_15013
602,3,3.6777189,3.0799997,CA_15013
603,4,3.5766995,3.0799997,CA_15013
604,5,3.6168923,3.8299997,CA_15013
605,6,3.62562,3.4699998,CA_15013
606,7,3.61634,3.0799997,CA_15013
607,8,3.5227344,2.9299996,CA_15013
608,9,3.5360706,2.7799997,CA_15013
609,10,3.4832082,2.6299999,CA_15013
610,1,3.4618511,2.6299999,CA_15013
611,2,3.5272365,3.0799997,CA_15013
612,3,3.5148642,3.0799997,CA_15013
613,4,3.4310348,3.8299997,CA_15013
614,5,3.4606812,3.4699998,CA_15013
615,6,3.4806464,3.0799997,CA_15013
616,7,3.4783459,2.9299996,CA_15013
617,8,3.3979723,2.7799997,CA_15013
618,9,3.411204,2.6299999,CA_15013
619,10,3.3631687,2.6299999,CA_15013
620,1,3.4813333,3.0799997,CA_15013
621,2,3.5527208,3.0799997,CA_15013
622,3,3.5510864,3.8299997,CA_15013
623,4,3.450611,3.4699998,CA_15013
624,5,3.4690833,3.0799997,CA_15013
625,6,3.4795413,2.9299996,CA_15013
626,7,3.4634843,2.7799997,CA_15013
627,8,3.3808362,2.6299999,CA_15013
628,9,3.4099867,2.6299999,CA_15013
629,10,3.3538651,2.6299999,CA_15013
630,1,3.5030735,3.0799997,CA_15013
631,2,3.5492811,3.8299997,CA_15013
632,3,3.512924,3.4699998,CA_15013
633,4,3.4134007,3.0799997,CA_15013
634,5,3.4323192,2.9299996,CA_15013
635,6,3.4339848,2.7799997,CA_15013
636,7,3.4274907,2.6299999,CA_15013
637,8,3.3036811,2.6299999,CA_15013
638,9,3.3221526,2.6299999,CA_15013
639,10,3.279798,2.6299999,CA_15013
640,1,3.6917217,3.8299997,CA_15013
641,2,3.7609646,3.4699998,CA_15013
642,3,3.7289376,3.0799997,CA_15013
643,4,3.6229815,2.9299996,CA_15013
644,5,3.6248004,2.7799997,CA_15013
645,6,3.6301255,2.6299999,CA_15013
646,7,3.6125922,2.6299999,CA_15013
647,8,3.4730425,2.6299999,CA_15013
648,9,3.480101,2.6299999,CA_15013
649,10,3.4136188,2.6299999,CA_15013
650,1,3.8461847,3.4699998,CA_15013
651,2,3.9236932,3.0799997,CA_15013
652,3,3.8867629,2.9299996,CA_15013
653,4,3.7823544,2.7799997,CA_15013
654,5,3.7771525,2.6299999,CA_15013
655,6,3.791589,2.6299999,CA_15013
656,7,3.7763116,2.6299999,CA_15013
657,8,3.6298776,2.6299999,CA_15013
658,9,3.6362114,2.6299999,CA_15013
659,10,3.5528858,2.48,CA_15013
660,1,3.6927161,3.0799997,CA_15013
661,2,3.7470682,2.9299996,CA_15013
662,3,3.705435,2.7799997,CA_15013
